title;Dish;Rating;Description;Price
Masaki Cafe Couture;Salsa Cheese Chicken Burger;;(A Crispy Chicken Patty Burger Topped With Salsa Sauce & Served With French Fries Or Wedges);₹375
Masaki Cafe Couture;Mushroom Burger;;;₹315
Masaki Cafe Couture;Thick Pizza;;;₹315
Masaki Cafe Couture;Thin Pizza;;;₹510
Masaki Cafe Couture;Salsa Sauce Pizza;;;₹450
Masaki Cafe Couture;Pesto Basil Sauce Pizza;;;₹450
Masaki Cafe Couture;Mozerella Cheese Pizza;;;₹450
Masaki Cafe Couture;Cheddar Cheese Pizza;;;₹450
Masaki Cafe Couture;Parmesan Cheese Pizza;;;₹450
Masaki Cafe Couture;Creamy Sauce Cheese Pizza;;;₹450
Masaki Cafe Couture;Veg Topping Any 4;;;₹450
Masaki Cafe Couture;Chicken Pizza;;;₹450
Masaki Cafe Couture;Fish Pizza;;;₹450
Masaki Cafe Couture;Prawns Pizza;;;₹450
Masaki Cafe Couture;Fresh Fruit Bowl;;(Fresh seasonal fruits with honey mustard dressing and feta on top , making it a traditional fruit bowl).;₹340
Masaki Cafe Couture;Classical Caesar Salad;;;₹340
Masaki Cafe Couture;Horiatiki Greek Salad;;(Diced tomato, onion, cucumber and bell pepper form a part of this salubrious salad ).;₹280
Masaki Cafe Couture;Mexican Corn Salad;;Mexican Corn Salad Is A Wonderful Fresh Corn Salad Made For Summer Bbq'S And Mexican Feast;₹340
Masaki Cafe Couture;Boiled Egg Salad;;;₹280
Masaki Cafe Couture;Grilled Chicken Salad;;;₹375
Masaki Cafe Couture;Rosemary Grilled Chicken;;Chicken Thai Grilled And Tossed With Rosemary Served With Saut;₹545
Masaki Cafe Couture;Grilled Fish With Lemon Butter Sauce;;Salmon Grilled And Tossed With Lemon Butter Sauce Served With Saut;₹545
Masaki Cafe Couture;French Ratatouille;;Zucchini, Tomato, Bell Pepper Sliced, Arranged And Baked In Tomato Sauce Served With Mashed Potato And Herb Rice. Lavishly Made And Masaki;₹545
Masaki Cafe Couture;Paneer Steak With Garlicky Mushroom Sauce;;Pan-Fried Crispy Paneer /Cottage Cheese Steaks With Mushroom Sauce On Top;₹545
Masaki Cafe Couture;Veg Falafel Lebanese Platter;;It Consists Of Falafel, Four Dips, Hummus And Pita Bread, Just The Traditional Way;₹510
Masaki Cafe Couture;Non-Veg Kibbeh Lebanese Platter;;It Consists Of Kibbeh, Four Dips, Hand-Picked Vegetables And Pita Bread;₹570
Masaki Cafe Couture;Saute Vegetables;;All English Vegetables Cooked In Olive Oil & Italian Herbs;₹340
Masaki Cafe Couture;Pattaya Style Cottage Cheese;;A New Pattaya Style Cottage Cheese Accompanied With Chicken Or Fish Or Prawn, Totally Up To Your Preference;₹430
Masaki Cafe Couture;Dragon Cottage Cheese;;Cottage Cheese Toast In A Tangy Hot Garlic Sauce;₹430
Masaki Cafe Couture;Classic Chilli Mushroom Dry;;Chilli Mushroom Is Popular Indo Chinees Dish Where Cupes Of Fried Chrispy Mushroom And Tossed In Spicy Sauce Made With Sauce Vinegar Chilli Sauce;₹395
Masaki Cafe Couture;Singtu;;Singtu Which Has In Ginger, Onion, Prawns,   Lemon And Some Corriender The Dish Is Not Aven Spicy;₹430
Masaki Cafe Couture;Thai Cottage Cheese;;Thai Chilli Panner Is Made With Finally Chopped Thai Ginger & Lemon Grass Along With Red Chilli & Dark Soya Sauce;₹430
Masaki Cafe Couture;Aglio Olio Pasta;;;₹455
Masaki Cafe Couture;Alfredo Sauce Pasta;;;₹455
Masaki Cafe Couture;Arrabiata Sauce Pasta;;;₹455
Masaki Cafe Couture;Mix Sauce Pasta;;;₹455
Masaki Cafe Couture;Pesto Sauce Pasta;;;₹510
Masaki Cafe Couture;Ravioli Pasta In Mushroom Sauce Pasta;;;₹490
Masaki Cafe Couture;Classical Lasagna;;;₹455
Masaki Cafe Couture;Saffron Risotto;;;₹340
Masaki Cafe Couture;Ratatouille Risotto With Creamy Cheese;;(It contains classic ratatouille vegetables, pepper & tomatoes all mixed up with a creamy, flavorful tomato risotto base);₹430
Masaki Cafe Couture;Khowsuey;;;₹510
Masaki Cafe Couture;Bermese Curry;;;₹490
Masaki Cafe Couture;Pan Fried Noodle;;;₹455
Masaki Cafe Couture;Pad Tai Noodle;;;₹455
Masaki Cafe Couture;Nasigoreng;;(Southeastasianfriedricedish,Usuallycookedwithmeat,Prawn, Fish&Vegetables);₹510
Masaki Cafe Couture;Thai Red Curry With Sticky Rice;;;₹490
Masaki Cafe Couture;Thai Green Curry With Sticky Rice;;;₹490
Masaki Cafe Couture;Veg Fried Rice;;;₹375
Masaki Cafe Couture;Chilly Garlic Fried Rice;;;₹375
Masaki Cafe Couture;Schezwan Fried Rice;;;₹375
Masaki Cafe Couture;Veg Noodles;;;₹375
Masaki Cafe Couture;Chilly Garlic Noodles;;;₹375
Masaki Cafe Couture;Schezwan Noodles;;;₹375
Masaki Cafe Couture;Mutton Galawati Kebab 4 Nos;;The Mutton Galawati Kebab Has Minced Mutton Keema That Is Mixed Along With Indian Spice Powders And Papaya To Help It Tenderises The Meat. The Soft And Juicy Kebab Can Be Served Along With Pudina Chutney And Pickled Onions As A Starter For Your Weekend.;₹600
Masaki Cafe Couture;Afghani Panner Tikka;;Afghani Tikka Is A Popular Appetizer Recipe Made Of Panner Marinated In A Rich Creamy Yogurt;₹430
Masaki Cafe Couture;Tandoori Paneer Tikka;;Juicy Chunks Of Paneer Marinated In A Boldly Hot And Sour Tandoori Marinade Are Skewered With Onion Pearls And A Touch Of Pepper;₹395
Masaki Cafe Couture;Veg Tandoori Platter;;Veg Tandoori Platter Serve With Kumbh Galawat Kabab ,Soya Chaap, Afghani Panner Tikka Tandoori Panner Tikka;₹510
Masaki Cafe Couture;Non-Veg Tandoori Platter;;Non-Veg Tandoori Platter Serve With Mutton Galawat Kabab, 3 Type Chicken Choice Of Chef Serving In Platter;₹625
Masaki Cafe Couture;Mutton Nihari;;(Nihari Is A Deliciously Smooth Flour Based Stew With Slow Cooked Mutton And A Myriad Of Spices. This Mutton Nihari Recipe Takes ~4 Hours To Cook But It? Easy To Put Together...);₹660
Masaki Cafe Couture;Chicken Tikka Masala;;(Chicken Tikka Masala Is? Dish Consisting Of Roasted Marinated Chicken Chunks A Spiced Sauce.The Sauce Is Usually Creamy And Orange-Coloured.);₹570
Masaki Cafe Couture;Paneer Tikka Masala;;(Paneer Tikka Masala Is A Popular Indian Curry Where Cubes Of Paneer Onions And Peppers Are Marinated With Yogurt And Spices, Grilled And Then Tossed In A Creamy Tomato Based Curry. This Dish Goes Extremely Well With Paratha Or Zeera Rice..);₹510
Masaki Cafe Couture;Soya Chaap Tikka Masala;;(Soya Chaap Tikka Masala Is A Popular Indian Curry Where Soya Chunks Onions And Peppers Are Marinated With Yogurt And Spices, Grilled And Then Tossed In A Creamy Tomato Based Curry.);₹510
Masaki Cafe Couture;Murgh Khas Handi;;(The Chicken Is Marinated In Curd/Yogurt And Spices And Later Slow Cooked Which Gives A Rich Colour And Texture To The Gravy.);₹570
Masaki Cafe Couture;Kadhai Chicken;;;₹570
Masaki Cafe Couture;Kadhai Paneer;;;₹510
Masaki Cafe Couture;Matar Mushroom Masala;;It Is An Easy And Delicious North Indian Curry Dish Made With Mushrooms And Peas Cooked In A Rich Tomato Gravy With Ginger, Garlic Paste, And Aromatic Spices.;₹545
Masaki Cafe Couture;Soinach Kofta Curry;;;₹490
Masaki Cafe Couture;Egg Curry;;;₹395
Masaki Cafe Couture;Veg Zalfrezi;;;₹455
Masaki Cafe Couture;Aloo Zeera;;;₹340
Masaki Cafe Couture;Masaki Special Dal Makhani;;(Dal Makhani Is One Of The Most Popular Lentil Recipes From The North Indian Punjabi Cuisine Made With Whole Black Lentils (Known As Urad Dal Or Kaali Dal In Hindi) And Kidney Beans (Known As Rajma In Hindi).;₹510
Masaki Cafe Couture;Dal Tadka;;(Dal Tadka Is A Popular Indian Lentil Dish Made With Arhar Dal Or Masoor Dal. This Dal Tadka Recipe Gives You A Delicious Creamy Dal With Smoked Flavors.);₹455
Masaki Cafe Couture;Tawa Ki Roti Plain;;;₹30
Masaki Cafe Couture;Tawa Ki Roti Butter;;;₹40
Masaki Cafe Couture;Tandoori Roti Plain;;;₹50
Masaki Cafe Couture;Tandoori Roti Butter;;;₹65
Masaki Cafe Couture;Naan Plain;;;₹75
Masaki Cafe Couture;Naan Butter;;;₹85
Masaki Cafe Couture;Naan Garlic;;;₹99
Masaki Cafe Couture;Chilli Garlic Naan;;;₹110
Masaki Cafe Couture;Laccha Paratha Plain;;;₹50
Masaki Cafe Couture;Laccha Paratha Butter;;;₹65
Masaki Cafe Couture;Missi Roti Plain;;;₹75
Masaki Cafe Couture;Missi Roti Butter;;;₹85
Masaki Cafe Couture;Tawa Ki Warqi;;;₹110
Masaki Cafe Couture;Steamed Rice;;;₹225
Masaki Cafe Couture;Zeera Rice;;;₹280
Masaki Cafe Couture;Zafrani Pulao;;;₹340
Masaki Cafe Couture;Veg Biryani;;;₹490
Masaki Cafe Couture;Chicken Biryani;;;₹545
Masaki Cafe Couture;Mutton Biryani;;;₹605
Masaki Cafe Couture;Veg Raita;;;₹215
Masaki Cafe Couture;Garlic Raita;;;₹165
Masaki Cafe Couture;Plain Raita;;;₹110
Masaki Cafe Couture;Blueberry Cheese Cake;;;₹225
Masaki Cafe Couture;Blueberry Pastry [o];;;₹199
Masaki Cafe Couture;Lotus Biscoff Cheese Cake [o];;;₹225
Masaki Cafe Couture;Masaki Special Mousse Pastry;;;₹280
Masaki Cafe Couture;Masaki Special Tres Leches;;;₹280
Masaki Cafe Couture;Masaki Jar;;;₹280
Masaki Cafe Couture;Chocolate Carrot Cake;;;₹280
Masaki Cafe Couture;Choice Of Ice Cream;;;₹170
Masaki Cafe Couture;Chocolate Swiss Roll;;;₹245
Masaki Cafe Couture;American Walnut Brownie With Vanilla Ice Cream;;;₹265
Masaki Cafe Couture;Chip Chocolate Pudding;;;₹285
Masaki Cafe Couture;Hot Chocolate Fudge;;;₹345
Masaki Cafe Couture;Double Ka Meetha;;Double Ka Meetha is a Hyderabadi-style dessert made using bread slices, sugar syrup, and reduced milk (rabdi).;₹165
Masaki Cafe Couture;Zaug E Shahi;;;₹199
Masaki Cafe Couture;Mocha Delight;;;₹245
Masaki Cafe Couture;Spanish Latte;;;₹245
Masaki Cafe Couture;Cappuccino;;;₹225
Masaki Cafe Couture;Latte;;;₹225
Masaki Cafe Couture;Flat White;;;₹215
Masaki Cafe Couture;Irish;;;₹215
Masaki Cafe Couture;Americano;;;₹200
Masaki Cafe Couture;Long Black;;;₹200
Masaki Cafe Couture;Expresso;;;₹190
Masaki Cafe Couture;Mocha Latte;;;₹245
Masaki Cafe Couture;Ice Latte;;;₹225
Masaki Cafe Couture;Ice Mochachinno;;;₹245
Masaki Cafe Couture;Classic Cold Coffee;;;₹260
Masaki Cafe Couture;Nuttella Frappe;;;₹280
Masaki Cafe Couture;Hazelnut Frappe;;;₹270
Masaki Cafe Couture;Frappeccino;;;₹270
Masaki Cafe Couture;Dark Choclate Frappe;;;₹260
Masaki Cafe Couture;Oreo Cold Coffee;;;₹260
Masaki Cafe Couture;Kitkat Shake;;;₹305
Masaki Cafe Couture;Double Choco Chip Shake;;;₹325
Masaki Cafe Couture;Oreo & Nutella Shake;;;₹325
Masaki Cafe Couture;Almond Peanut Butter Shake;;;₹305
Masaki Cafe Couture;Mix Berry Shake;;;₹305
Masaki Cafe Couture;Exotic Fruits Smoothie;;;₹375
Masaki Cafe Couture;Blueberry Kiwi Smoothie;;;₹375
Masaki Cafe Couture;Apple Walnut Smoothie;;;₹375
Masaki Cafe Couture;Banana Berry Smoothie;;;₹375
Masaki Cafe Couture;Classic Mojito;;;₹260
Masaki Cafe Couture;Mix Berries Smash;;;₹310
Masaki Cafe Couture;Passion Fruit Tonic;;;₹290
Masaki Cafe Couture;Pina Colada;;;₹290
Masaki Cafe Couture;Expresso Mojito;;;₹290
Masaki Cafe Couture;Lemon Ice Tea;;;₹260
Masaki Cafe Couture;Peach Ice Tea;;;₹260
Masaki Cafe Couture;Olong Iced Tea;;;₹260
Masaki Cafe Couture;Green Lemonade;;;₹260
Masaki Cafe Couture;Lemon Tea;;;₹115
Masaki Cafe Couture;Regular Green Tea;;;₹115
Masaki Cafe Couture;Masaki Special Tea;;;₹170
Masaki Cafe Couture;Redbull;;;₹230
Masaki Cafe Couture;Thumsup;;;₹150
Masaki Cafe Couture;Sprite;;;₹150
Masaki Cafe Couture;Coke;;;₹150
Masaki Cafe Couture;Orange Juices;;;₹255
Masaki Cafe Couture;Pineapple Juices;;;₹255
Masaki Cafe Couture;Watermelon Juices;;;₹255
Masaki Cafe Couture;Mix Fruit;;;₹275
Masaki Cafe Couture;Apple Beetroot Carrot;;;₹299
Cafe Hons - House Of No Sugar;Strawberry And Feta Salad With Balsamic;;Strawberry with romaine and iceberg lettuce topped with feta cheese and pecan nuts with balsamic dressing.;₹360
Cafe Hons - House Of No Sugar;Strawberry Linzer Torte;;Traditional Austrian crumby pastry with spices filled with fresh strawberry preserve;₹220
Cafe Hons - House Of No Sugar;Strawberry Smoothie;;Strawberry, banana, yogurt and chia seeds;₹270
Cafe Hons - House Of No Sugar;Strawberry Streusel Cake Slice;;Crumby cake slice with Mahabaleshwar strawberry filling.;₹195
Cafe Hons - House Of No Sugar;Avocado Cobb Salad;;Crunchy Iceberg and romaine lettuce with cheddar cheese, thinly sliced avocado,, black olives, chickpeas, corn and cherry tomato with mint coriander dressing;₹410
Cafe Hons - House Of No Sugar;Classic Greek Salad (gluten Free) (keto);3.92;Romanian Lettuce, Iceberg Lettuce, bell peppers, green parsley, onions, cucumber and tomato served with feta lemon dressing;₹290
Cafe Hons - House Of No Sugar;Fresh Fruit Bowl In Basil Pesto;4.67;Watermelon, pineapple, apple, orange tossed in basil pesto and honey garnished with walnut, feta, chia seeds and pomegranate;₹280
Cafe Hons - House Of No Sugar;Mexican Cobb Salad (gluten Free) (keto);4.72;Crunchy Iceberg and Romanian Lettuce with cheddar cheese, hard boiled eggs, grilled chicken, black olives and tomatoes on a mount of salad greens;₹370
Cafe Hons - House Of No Sugar;Quinoa And Smoked Tofu Salad (gluten Free) (keto) (vegan);;Quinoa, tofu,  cherry tomato, yellow bell peppers, cucumber and parsley leaf;₹360
Cafe Hons - House Of No Sugar;Rosemary Chicken And Avocado Salad (gluten Free) (keto);;Iceberg lettuce, romaine lettuce, Grilled rosemary chicken, yellow peppers, tomatoes, walnuts, Avocado, french dressing;₹430
Cafe Hons - House Of No Sugar;Watermelon And Feta Salad With Balsamic Dressing;;Watermelon with Romaine and Iceberg lettuce topped with feta cheese and pecan nuts with balsamic dressing;₹290
Cafe Hons - House Of No Sugar;Choco Walnut Brownie (No Sugar);4.16;Rich and Fudgy Chocolate Brownie made with Belgian Chocolate topped with walnuts;₹159
Cafe Hons - House Of No Sugar;Chocolate Muffin;;Single Serve Moist, Rich and Sweet sponge made with Belgian Chocolate and Choco Chunks;₹149
Cafe Hons - House Of No Sugar;Chocolate Tea Cake (No Sugar);4.04;Fluffy and Rich Chocolate Cake Sponge with Choco chunks Perfect Companion for Tea and Coffee;₹299
Cafe Hons - House Of No Sugar;Hazelnut Brownie (No Sugar);4.51;Fudgy and Nutty Hazelnut Brownie made with Homemade Hazelnut Chocolate Spread;₹189
Cafe Hons - House Of No Sugar;Madelines (8 Pieces) (No Sugar);4.3;Fluffy and Soft cake in the size of a cookie, origin of authentic French baking;₹299
Cafe Hons - House Of No Sugar;Vanilla Muffin;;Moist and Delicious Single Serve Muffin bun with Vanilla texture topped with Almond Flakes;₹149
Cafe Hons - House Of No Sugar;Vanilla Tea Cake (No Sugar);4.78;Light and Fluffy Vanilla based Sponge with Almond flakes Perfect Companion for Tea and Coffee;₹299
Cafe Hons - House Of No Sugar;Walnut Muffin (No Sugar);;Delicious Soft Textured Single Serve Muffin bun with topped with Walnuts;₹159
Cafe Hons - House Of No Sugar;Walnut Tea Cake (No Sugar);4.29;Light and Fluffy Walnut and Vanilla based Sponge topped with Walnuts Perfect Companion for Tea and Coffee;₹329
Cafe Hons - House Of No Sugar;Cajun Chicken Wings;;Chicken wings shallow fried in cajun spice mix served with sweet chilli dip;₹340
Cafe Hons - House Of No Sugar;Cajun Fried Potato Wedges;;Golden spiced cajun  potato wedges served with sweet chilli dip;₹220
Cafe Hons - House Of No Sugar;Cheesy Jalapeno Fingers;;Diced Jalapeno mixed with cheese coated with panko bread crumbs served with peri peri mayo;₹280
Cafe Hons - House Of No Sugar;Cheesy Onion Rings;;Cajun marinated crispy cheesy onion ring served with three peppers dip and peri peri mayo;₹280
Cafe Hons - House Of No Sugar;Chicken Satay;;Grilled Chicken skewers marinated in a flavourful blend of spices served with peanut sauce;₹460
Cafe Hons - House Of No Sugar;Chicken Schnitzel Strips;;Crispy chicken strips pounded and fried served with peri peri mayo;₹340
Cafe Hons - House Of No Sugar;Classic Chicken Tacos;;Mexican corn tacos stuffed with chicken and cheese served with pineapple and tomato salsa;₹340
Cafe Hons - House Of No Sugar;Cottage Cheese Cigar Rolls;;;₹290
Cafe Hons - House Of No Sugar;Crumb Fried Mushroom;;Panko crumbed crispy mushroom stuffed with spinach and cheese served with smoky mayo dip;₹290
Cafe Hons - House Of No Sugar;Mezze Platter;4.6899999999999995;Olives, yogurt, hummus, muhammara, cucumber,  cherry tomatoes, carrots, feta cheese, oven fried pita breads, lavash and falafel;₹360
Cafe Hons - House Of No Sugar;Nachos Corn Oueso;;Crispy corn tortilla chips layered with refried beans and melted cheddar cheese topped with Jalapeno and tomatoes;₹320
Cafe Hons - House Of No Sugar;Parmesan Truffle Wedges;;Crispy potato wedges tossed with shredded parmesan cheese drizzled with white truffle oil;₹360
Cafe Hons - House Of No Sugar;Caprese Pesto Sandwich;4.2;Basil pesto, bocconcini cheese, rocket leaf and sundried tomatoes served with potato wedges and charred corn slaw;₹340
Cafe Hons - House Of No Sugar;Chicken Ham And Cheese Sandwich;4.32;Chicken ham, mustard gherkins, cheddar cheese and Lollo Rosso served with potato wedges and charred corn slaw;₹340
Cafe Hons - House Of No Sugar;Falafel And Hummus Sandwich;4.14;Crispy falafel, hummus and pickle with spiced sauce with rocket leaf served with potato wedges and charred corn slaw;₹320
Cafe Hons - House Of No Sugar;Portobello Mushroom Sandwich;;Mushroom, onions, mozzarella, arugula, walnut pesto and caramelised onion served with potato wedges and charred corn slaw;₹320
Cafe Hons - House Of No Sugar;Jerk Chicken And Cheese Sandwich;;Chicken in jerk sauce mixed with lettuce, caramelised onion and cheese slices;₹340
Cafe Hons - House Of No Sugar;Rosemary Grilled Chicken Sandwich;4.27;Grilled Chicken, Iceberg Lettuce and caramelized onion served with potato wedges and charred corn slaw;₹340
Cafe Hons - House Of No Sugar;Spinach Corn & Cheddar Cheese Sandwich;3.49;Whole wheat bread, cheddar cheese, caramelised onion, cream cheese and smoked paprika;₹310
Cafe Hons - House Of No Sugar;Triple Decker Chicken Club Sandwich;4.39;Whole wheat bread,  mayonnaise, lettuce, tomato, cheddar cheese, chicken ham, grilled chicken and egg fry;₹370
Cafe Hons - House Of No Sugar;Veg Club Sandwich;;;₹320
Cafe Hons - House Of No Sugar;Chicken Burger With Harissa Aioli;;Chicken patty, Harissa, Garlic Powder and Goat Cheese.;₹310
Cafe Hons - House Of No Sugar;Jalapeno Cheese Bomb Burger;4.1;Jalapeno, feta cheese, romaine lettuce and ice burg lettuce with mustard mayo butter.;₹290
Cafe Hons - House Of No Sugar;Lamb Burger With Harissa Aioli;;Lamb patty, Harissa, Garlic Powder and Goat Cheese;₹350
Cafe Hons - House Of No Sugar;Mexican Bean Quinoa Burger;;Bean quinoa patty, corn nachos, salsa, cheddar cheese slice and caramelised onion;₹290
Cafe Hons - House Of No Sugar;Muffuletta Burger;;Chicken ham, chicken salami, grilled chicken, egg fry and cheese slices.;₹480
Cafe Hons - House Of No Sugar;Aglio Olio Pasta;4.37;Classic Spaghetti aglio e olio pasta tossed and cooked perfectly in garlic and olive oil topped with parmesan cheese.;₹370
Cafe Hons - House Of No Sugar;Alfredo Sauce Pasta;4.11;Penne Pasta tossed in bechamel Sauce, with exotic zucchini, broccoli mushroom and bell peppers.;₹390
Cafe Hons - House Of No Sugar;Arrabiata Pasta;3.94;Fettucine pasta tossed in tomato arrabiata sauce, with broccoli, mushroom and bell peppers.;₹390
Cafe Hons - House Of No Sugar;Basil Pesto Pasta;4.28;Fresh basil pesto sauce, parmesan cheese and olive oil.;₹370
Cafe Hons - House Of No Sugar;Chicken Cacciatore Pasta;;Authentic Chicken Cassiatore with succulent chicken tossed in tomato mushroom concasse sauce on top of fettuccine pasta garnished with olive garnished with olives, cherry tomato and parmesan cheese.;₹420
Cafe Hons - House Of No Sugar;Lamb Wine Bolognaise Pasta;4.08;Spaghetti pasta tossed with espagnole sauce made with red wine, topped with tender roast lamb and garnished with cherry tomatoes.;₹440
Cafe Hons - House Of No Sugar;Oven Baked Chicken Stuffed Rigatoni;;Rigatoni pasta filled with minced chicken and cheese tossed in tomato sauce served with baked cheese on top.;₹450
Cafe Hons - House Of No Sugar;Oven Baked Veg Stuffed Rigatoni;;Rigatoni pasta filled with exotic english vegetables and cheese tossed in tomato sauce served with baked cheese on top.;₹440
